mean,std_dev,energy,entropy,num_peaks,lbp_0,lbp_1,ClassLabel
0.0256824187499999,0.0170168129115261,0.0037966342180649,1.090482269688266,1.0,0,3,2
0.0245909275,0.0089486232805329,0.0027391662957086,1.319723420729162,0.0,1,1,2
0.027344629,0.0157209036288703,0.0039795021842234,1.148658874699302,1.0,0,3,2
0.0508284335,0.0421689357649709,0.0174469951824566,0.9820876689547304,1.0,0,3,2
0.048820677,0.0354086331544036,0.0145489192184058,1.0873863279154126,1.0,0,3,2
0.1037475555,0.0858680091423098,0.0725474810651575,0.9853449030645516,1.0,0,3,2
0.02103003525,0.0145675140166219,0.0026178993889628,1.1009244849365645,1.0,0,3,2
236.50587678750003,280.7623021597615,539050.0002762934,0.5872775674522013,1.0,1,0,2
0.01788159425,0.006884307912479,0.0014685804334218,1.3117046234110052,0.0,2,3,2
0.0374600445,0.0265356668749267,0.0084295862017562,1.0927792249563355,1.0,0,3,2
0.0260536242499999,0.0192151653161606,0.0041920556587502,1.0420369904001785,1.0,0,3,2
0.03453121275,0.0256849011837928,0.0074084752112278,1.055255940705678,1.0,0,3,2
0.028283373,0.0191399819217506,0.0046651523848882,1.1073221201648584,1.0,0,3,2
0.022937853,0.0139509911603298,0.0028831010184208,1.1662047342788755,1.0,0,3,2
0.0410988145,0.0226769026770025,0.0088134178733106,1.2254959684166944,1.0,0,3,2
0.0451649499999999,0.0308939626389018,0.0119772385441454,1.082851631029344,1.0,0,3,2
0.05265824425,0.0343441771755911,0.0158096527734442,1.1537917401592022,1.0,0,3,2
0.05572058075,0.0480142123182202,0.0216405908146256,0.9435281177027096,1.0,0,3,2
0.02520319825,0.0145203652487139,0.0033841688359394,1.203900076910721,1.0,0,3,2
0.01660279625,0.0076268242853095,0.001335285167992,1.2628748894410842,0.0,2,3,2
0.01463614275,0.0067498010477793,0.0010391059551319,1.2719461135032308,1.0,0,3,2
0.0173113945,0.0097732503664224,0.0015808032090376,1.2155686586816707,1.0,0,3,2
0.01948912925,0.0111753268508873,0.0020188563565894,1.196916746700234,1.0,0,3,2
0.0591536522499999,0.0271741131311614,0.0169503479959163,1.2717008638683445,1.0,0,3,2
0.04769390675,0.0256863545137491,0.0117379901971347,1.1940575915788194,1.0,0,3,2
0.1099212002499999,0.0907257456247705,0.0812553247342847,0.9838490800421408,1.0,0,3,2
0.12412765625,0.0845749362566769,0.0902423795557565,1.126160236073566,1.0,0,3,2
0.02529846325,0.0190395261057074,0.004010063188566,1.0621042241465617,1.0,0,3,2
0.041333934,0.0320000204713229,0.0109299816403257,1.043592793782547,1.0,0,3,2
0.068408875,0.0534039126725825,0.0301270082700257,1.0202927850766343,1.0,0,3,2
0.0640200825,0.0430893187367346,0.0238210414100108,1.0848844191277205,1.0,0,3,2
0.01748285675,0.0148419137689083,0.0021037307378589,0.952212547123416,1.0,0,3,2
0.0144145965,0.0050948109807558,0.0009349507647497,1.324285635588419,1.0,0,3,2
0.03972816175,0.0279193815576664,0.0094312748103869,1.0978284373832223,1.0,0,3,2
0.0307815345,0.0257536007876761,0.0064430032788227,0.953824446194706,1.0,0,3,2
0.0497845329999999,0.0232296414830911,0.0120724638778441,1.2675829529894924,1.0,0,3,2
0.03208652125,0.0169011350868241,0.0052607728525991,1.228273751176581,1.0,0,3,2
0.0331117749999999,0.0231993680781683,0.0065384012915078,1.1112351566999876,1.0,0,3,2
0.03202832,0.0168091585992909,0.005233444379354,1.2082420798512197,1.0,0,3,2
0.029454286,0.0256054780801878,0.0060927818859391,0.9233738667399248,1.0,0,3,2
0.04256247675,0.0273684308768756,0.0102423817430264,1.155228841123991,1.0,0,3,2
0.0296803447499999,0.0196617007247114,0.0050700213594678,1.1102148297923793,1.0,0,3,2
0.0921434465,0.0694537896147367,0.0532569744989858,1.0288042626150105,1.0,0,3,2
0.1110575575,0.0766982297053352,0.0728655980711927,1.113749381137043,1.0,0,3,2
0.0151443704999999,0.0070750329805266,0.0011176321980672,1.258035462455657,0.0,1,1,2
0.0305891894999999,0.0086160477187451,0.0040397391702344,1.3489711911488378,1.0,0,3,2
0.0395534802499999,0.0254903293551925,0.0088569387620933,1.1476554193984725,1.0,0,3,2
0.05306529625,0.0286778756064492,0.0145533848615969,1.232706562475003,1.0,0,3,2
0.054201496,0.029240291093527,0.0151711871674888,1.2331652382126002,1.0,0,3,2
0.0403727334999999,0.0142591377528036,0.0073331224788618,1.3229915213078898,0.0,2,3,2
0.07726914775,0.0572223187551793,0.0369796598309227,1.0788153016736943,1.0,0,3,2
0.067302405,0.0503150223818008,0.0282448607842605,1.04539143226951,1.0,0,3,2
0.011261832,0.0081719916338713,0.0007744412290411,1.0709691665749956,1.0,0,3,2
0.0221716427499999,0.0185918330019864,0.0033489519864295,0.9707359042154676,1.0,0,3,2
0.0205641975,0.0103414522022616,0.0021193274098826,1.2349420360897545,1.0,0,3,2
0.0450212185,0.0314695480444367,0.0120689702773834,1.099264771752232,1.0,0,3,2
0.03070282575,0.0210510037303584,0.0055432330683617,1.127604745867391,1.0,0,3,2
0.0188696467499999,0.0171077908796244,0.0025949603090029,0.8784157653077813,1.0,0,3,2
0.0270057295,0.0218026104412653,0.0048186529915229,1.0097211024319468,1.0,0,3,2
0.083548015,0.0645690175123378,0.0445977153317952,1.0432493892715071,1.0,0,3,2
0.0737824705,0.0566338970331643,0.0346050049849857,1.043459626825792,1.0,0,3,2
0.03236448625,0.0146339108392407,0.0050464452667091,1.281325406117125,0.0,3,1,2
0.029164548,0.0183147143911631,0.0047439984930967,1.1736437555283212,1.0,0,3,2
0.04285936875,0.0205671642031369,0.009039734932029,1.2658865575704463,1.0,0,3,2
0.043448534,0.02198443603956,0.0094843621389066,1.233857379070036,0.0,2,3,2
0.03014265525,0.0158683331540985,0.0046415346504392,1.218541700771799,0.0,2,3,2
0.04670014775,0.0298545280181443,0.0122887865722319,1.1296365935668349,1.0,0,3,2
0.0510889915,0.0409783708532631,0.0171572477210985,1.0114102744330875,1.0,0,3,2
0.022456974,0.0194790879795014,0.0035350021989993,0.932796235598612,1.0,0,3,2
0.0271240425,0.022985937248754,0.0050562679709818,0.9617932788417768,1.0,0,3,2
0.03508841425,0.0175579134779481,0.0061579085611148,1.255995551493094,1.0,0,3,2
0.029985111,0.0178355743063199,0.0048688583700743,1.1289077187337826,0.0,2,3,2
0.018927197,0.009133140883873,0.0017666121947259,1.2650404373313933,1.0,0,3,2
0.0412020065,0.0230663659503873,0.0089186503111329,1.1995368623913192,1.0,0,3,2
0.0168923149999999,0.0080185760855696,0.0013985914739971,1.2552446259836263,1.0,0,3,2
0.01132935075,0.0039428092114914,0.0005755997315789,1.3237922397064503,1.0,0,3,2
0.0361548615,0.0307683208305956,0.0090154543072745,0.9444563234182508,1.0,0,3,2
0.037303456,0.0203921489742515,0.007229550277328,1.227071005920643,1.0,0,3,2
0.03234259975,0.0151208770767843,0.0050987387286396,1.2718682825888012,0.0,2,3,2
0.0273656975,0.0127277041173951,0.0036435034070458,1.2720324763119009,0.0,2,3,2
0.047520414,0.0310291018881463,0.0128839796428654,1.1541878565483703,1.0,0,3,2
0.04793487725,0.0380843596406848,0.0149926836248543,1.023270521819006,1.0,0,3,2
0.033230462,0.0296635851720467,0.0079367675599708,0.902028992814343,1.0,0,3,2
0.0518930395,0.0309514693084953,0.0146035240036131,1.172169105853933,1.0,0,3,2
0.03518451625,0.0172864257425933,0.0061470827948028,1.252965123969236,1.0,0,3,2
0.0472614485,0.0367836478754075,0.0143467250613605,1.0304513308710888,1.0,0,3,2
0.0362314625,0.0237326139321927,0.0075038233557736,1.1355249051263812,1.0,0,3,2
0.05303660525,0.0323641437802924,0.015441277196303,1.1525111972456246,1.0,0,3,2
0.073424402,0.0562840080824341,0.0342361294995244,1.0514420466622287,1.0,0,3,2
0.0323430985,0.0151271220271794,0.0050996233656235,1.260355088367131,0.0,2,3,2
0.01440346075,0.0080899037614984,0.0010916248977883,1.1907306000353763,1.0,0,3,2
0.044220174,0.0381894785726645,0.0136554402489691,0.9254449513306402,1.0,0,3,2
0.0653865552499999,0.050960927537936,0.0274896709719522,1.0179469662076623,1.0,0,3,2
0.0430064114999999,0.0216812723413846,0.0092785160017944,1.234800370248854,1.0,0,3,2
0.0430957217499999,0.0245236756033632,0.0098346075930096,1.1762775059822448,1.0,0,3,2
0.0284047185,0.0215063040548171,0.0050773965886499,1.051009283637404,1.0,0,3,2
0.0364306162499999,0.0235111280945405,0.0075198517785306,1.1046021332387117,1.0,0,3,2
0.01475368625,0.0060460170618244,0.0010169023211012,1.2936048325206406,1.0,0,3,2
0.01279622225,0.0038857399933257,0.0007153691166685,1.3413428824794955,0.0,1,1,2
0.087060981,0.0537765507268808,0.0418861272830526,1.1794664723946828,1.0,0,3,2
0.1067442469999999,0.0697372985362425,0.0650305002989201,1.111721781731397,1.0,0,3,2
0.00729473025,0.0049676990167012,0.0003115644917631,1.1225863383161951,0.0,3,1,2
0.0384460229999999,0.0252538967299903,0.0084634239382621,1.140585465977947,1.0,0,3,2
0.03557607875,0.0189847978530652,0.0065043197149918,1.230507503518736,1.0,0,3,2
0.04729419525,0.0294642775775874,0.0124195382300569,1.1760910460357634,1.0,0,3,2
0.0742337445,0.051473105245414,0.032640517544387,1.1081381058412063,1.0,0,3,2
0.018611183,0.0095642101888996,0.0017514009967877,1.2185576865815666,0.0,1,1,2
0.01187061925,0.0039155785814721,0.0006249734280246,1.332631713389531,0.0,2,3,2
0.01575665125,0.0105818673733225,0.0014409919028828,1.1222323401098828,1.0,0,3,2
0.055996214,0.0263974654481251,0.015329608657675,1.2544014997048163,0.0,1,1,2
0.0130830442499999,0.0095575892723184,0.0010500542381831,1.0606005755879482,1.0,0,3,2
0.02174811775,0.0172739857689434,0.0030854848400541,1.022094858166577,1.0,0,3,2
0.0244805744999999,0.0150492795390159,0.0033031173699739,1.1749829191384082,1.0,0,3,2
0.02248221475,0.012384483226615,0.0026353016194217,1.222035722895532,1.0,0,3,2
0.016516259,0.0094821216878626,0.001450789772234,1.1920498486272535,1.0,0,3,2
0.0119759055,0.0049780442951649,0.0006728129501982,1.2958033589471487,0.0,3,1,2
0.03293191075,0.0196309861644631,0.0058795454537412,1.1619035835882687,1.0,0,3,2
0.03938147575,0.0252969229398829,0.0087633397698968,1.162902289789904,1.0,0,3,2
0.0118531259999999,0.0050339812061173,0.0006633502510216,1.2911994337112105,1.0,0,3,2
0.0347304575,0.0169356341789042,0.0059720815328039,1.2500958789739138,1.0,0,3,2
0.015971303,0.0061091166888417,0.0011696153049427,1.3077103436737356,0.0,2,3,2
0.06149729875,0.0294368629709057,0.0185937866204585,1.259744919384032,1.0,0,3,2
0.0474529979999999,0.0267704566825965,0.0118737774807311,1.1675417873023668,1.0,0,3,2
0.054106668,0.0317579276671357,0.015744389967093,1.178941138984864,1.0,0,3,2
0.0542927015,0.0513632249317709,0.0223435132462391,0.8158613597363147,1.0,0,3,2
0.0540538502499999,0.0288454293033987,0.0150155100741872,1.236821204111699,1.0,0,3,2
0.04007064,0.0241863114022667,0.008762535397028,1.1328900280455871,1.0,0,3,2
0.04898157325,0.0361873223468702,0.0148348672667256,1.070381401523152,1.0,0,3,2
0.0193037725,0.0116738112249065,0.002035654004986,1.1676128592019503,1.0,0,3,2
0.02396327275,0.0129100371070063,0.0029636299959806,1.2331656219617866,0.0,3,1,2
0.0121933265,0.0083312407206278,0.0008723471323225,1.129865381714949,0.0,1,1,2
0.02148750525,0.0071261154832446,0.0020499776149972,1.3307889487403537,0.0,2,3,2
0.01753959825,0.013191575922103,0.00192662072832,1.058252110520664,1.0,0,3,2
0.03721870675,0.0217985510357386,0.0074416358376007,1.1763713407742111,1.0,0,3,2
0.03621439925,0.0205338281665025,0.0069324832488394,1.2043561424170508,1.0,0,3,2
0.173556635,0.0733485675860563,0.142007671677798,1.292917159538109,1.0,0,3,3
0.2038705874999999,0.0723346900995097,0.1871820953575491,1.3239567020824754,0.0,3,1,3
0.252752905,0.1016661429516743,0.2968801424344371,1.3043124966257504,0.0,2,3,3
0.24224678425,0.1413567183487511,0.3146609052071769,1.1532047811289348,1.0,0,3,3
0.32678187,0.2094798001637901,0.6026727089494335,1.1639407370950468,1.0,0,3,3
0.38019176075,0.297550303262915,0.932327831656152,1.0294290431466295,1.0,0,3,3
0.1743440917499999,0.1091041505289964,0.1691983119631453,1.153176200752355,0.0,3,1,3
0.11160876025,0.0613989024444812,0.0649053623437156,1.196781179535651,0.0,3,1,3
0.137561026,0.0531222080484753,0.0869800194484727,1.3111871434684024,0.0,1,1,3
0.23660881,0.1186313734547033,0.2802285269494616,1.241793696156542,0.0,3,1,3
0.099475994,0.0634219360716975,0.0556712614294821,1.1158959592939866,0.0,1,1,3
0.4252454145,0.332278224621563,1.1649699244437386,1.0090349441655813,1.0,0,3,3
0.4223302625,0.3737439003515462,1.2721894146932218,0.9099651746147202,1.0,0,3,3
0.27871807825,0.1807092504774595,0.4413584014059933,1.1307519668212545,1.0,0,3,3
0.2054465999999999,0.1106015333917111,0.2177640185606311,1.2306549618660254,1.0,0,3,3
0.2127278775,0.0789197095686512,0.2059258816962211,1.3127227248664337,0.0,3,1,3
0.08165710075,0.0586583470475283,0.0404347351249757,1.090280672111461,0.0,3,1,3
0.1847985995,0.1090208358256964,0.1841442600851794,1.134214233494018,1.0,0,3,3
0.2049778975,0.1328072319725576,0.2386147973109329,1.1306442394393,1.0,0,3,3
0.3041603975,0.2006449341656113,0.531087748054722,1.1459099644486048,1.0,0,3,3
0.3967238165,0.2581353170514552,0.896094513950324,1.141026368666325,1.0,0,3,3
0.363151779,0.1955177674320656,0.6804256478899365,1.2226653872487985,1.0,0,3,3
0.3532517725,0.2252985082832036,0.7021849304361141,1.1637502468888017,1.0,0,3,3
0.1289015849999999,0.0420350610565778,0.0735302598941698,1.333163236322995,0.0,1,1,3
0.054507602,0.0490789720825055,0.021519296705863,0.8885633494671421,1.0,0,3,3
0.32244344375,0.2077379867262407,0.5884993821857247,1.147301842096318,1.0,0,3,3
0.142192999,0.0894027399159686,0.1128467954763853,1.0935449643850716,1.0,0,3,3
0.2150595779999999,0.1528686146830316,0.2784777417785891,1.0604566338532324,1.0,0,3,3
0.2874608675,0.0987839488524346,0.3695680755789319,1.32613816921791,1.0,0,3,3
0.22247694475,0.1275665608118637,0.2630768735306459,1.1520679040101085,0.0,3,1,3
0.0834370295,0.0460541286524263,0.0363308826308724,1.1853530487511963,0.0,3,1,3
0.179755018,0.1349426210587886,0.2020855098975845,1.0450914031707474,1.0,0,3,3
0.1203429859999999,0.0446810695765157,0.0659153290315905,1.3124901871555992,1.0,0,3,3
0.24191012225,0.1645973343925063,0.3424511589445139,1.0534170189887426,0.0,3,1,3
0.2640767125,0.1024435238060782,0.3209247426184567,1.3101824441076817,1.0,0,3,3
0.12362505,0.0630565105999852,0.0770371060661942,1.2366192856313674,1.0,0,3,3
0.07284961925,0.0376903266136174,0.0269105109804445,1.223198776562581,0.0,3,1,3
0.227150541,0.0807488532294798,0.232470982297875,1.3200298236661243,0.0,1,1,3
0.27319340675,0.1640517910150381,0.4061905105076508,1.1083102326868792,0.0,1,1,3
0.1859175505,0.0936380378226345,0.1733336708447727,1.2281061276840717,0.0,1,1,3
0.08454637775,0.0386971106201695,0.0345822254439813,1.2613826066850045,0.0,1,1,3
0.386507924,0.2516825339079824,0.85092989275653,1.067716812558133,1.0,0,3,3
0.1090991612499999,0.0402065267517844,0.0540767671155818,1.3185982220219088,0.0,2,3,3
0.09163122925,0.0645167824918316,0.0502347895878574,1.0879546475330624,1.0,0,3,3
0.12612942375,0.0540403620115473,0.0753159690473846,1.2927318327212636,0.0,3,1,3
0.14025671625,0.0923453736788252,0.1127984579724595,1.074803078926569,1.0,0,3,3
0.092424803,0.0528893762995252,0.0453585213397663,1.1544427546084086,1.0,0,3,3
0.086317015,0.0476931400447948,0.0389010507433705,1.1778277681187252,1.0,0,3,3
0.1214679897499999,0.1110223015707181,0.1083216959198623,0.8663015807402188,1.0,0,3,3
0.03849830975,0.0192575433067447,0.0074118913112723,1.249469937268091,0.0,2,3,3
0.1759578725,0.1165135111674863,0.1781462847172089,1.1472376645227855,0.0,2,3,3
0.1891974815,0.1222968298301549,0.2030088063697948,1.113037748598339,0.0,2,3,3
0.123728972,0.0638935820718915,0.0775649933686173,1.2242192847946742,1.0,0,3,3
0.1416765665,0.0672747068629165,0.098392542714881,1.2685192030715926,1.0,0,3,3
0.02985362,0.0122123410470891,0.0041615196038192,1.293187752521153,0.0,3,1,3
0.1598785549999999,0.07058487955711,0.122173510283919,1.275315102123087,1.0,0,3,3
0.3452181275,0.2087446791047091,0.650999586436537,1.1748769248179245,1.0,0,3,3
0.230763314,0.1709668438578843,0.3299254751479551,1.0751492032079109,1.0,0,3,3
0.2329286575,0.1403082913403447,0.2957687044143975,1.1914720135246204,1.0,0,3,3
0.09011961875,0.0562754061202881,0.0451538680705948,1.176383210944741,1.0,0,3,3
0.176036128,0.089977455948941,0.156338643761104,1.224194469973466,1.0,0,3,3
0.23966245375,0.1185990438177165,0.2860152997277901,1.259089281033615,0.0,1,1,3
0.6517415775000001,0.2434069118048489,1.9360560342262485,1.3132454252022272,1.0,0,3,3
0.6543656325,0.1976664452184297,1.8690656182496623,1.3425650117868877,1.0,0,3,3
0.258006945,0.0819885318663779,0.2931588121033484,1.3365380869570909,0.0,1,1,3
0.5482005125,0.1735306573191333,1.3225467637394923,1.3371554578399083,1.0,0,3,3
0.4497168175,0.2546844672045738,1.0684375751104236,1.215171711817473,1.0,0,3,3
0.1166359845,0.0614436420925574,0.0695170961355301,1.2404228152614312,1.0,0,3,3
0.17026203925,0.1010876162576698,0.1568314726809058,1.1226527941694673,0.0,3,1,3
0.1881209557499999,0.1140924651308718,0.1936263383677306,1.1391957493074651,0.0,3,1,3
0.2229327199999999,0.1055168668024567,0.2433312273056232,1.2699326748221955,0.0,3,1,3
0.09809625375,0.0468574811349235,0.0472739941523764,1.2643425756302602,0.0,2,3,3
0.173390635,0.0768215255924055,0.1438634364001914,1.2834593221748123,0.0,2,3,3
0.187727152,0.1394973975463453,0.2188040300809368,1.065495373807575,0.0,3,1,3
0.52761381,0.2203249306505106,1.3076776302754736,1.2977041862088978,0.0,3,1,3
0.109738673,0.048088296895507,0.0574202426004454,1.2810064873673432,1.0,0,3,3
0.2044186,0.0638458157294685,0.1834530088484849,1.3381718721975235,1.0,0,3,3
0.14866151575,0.0912362731645804,0.1216972152241977,1.1066521706787924,1.0,0,3,3
0.248283445,0.118889273588773,0.3031173137421366,1.267519562463418,1.0,0,3,3
0.438615285,0.1720038980325,0.8878748366960236,1.3086295009452165,1.0,0,3,3
0.331829845,0.1163082864481169,0.494554654116885,1.3245203655126674,0.0,3,1,3
0.383059235,0.1751932659868133,0.7097082318636463,1.2649761925337724,1.0,0,3,3
0.1195442349999999,0.0407772892089521,0.0638144457478629,1.326794591892878,0.0,2,3,3
0.0909648302499999,0.0500936056532381,0.0431358786790138,1.1788539952467052,1.0,0,3,3
0.19054994925,0.1295608752198707,0.2123812141876659,1.1282392105077306,1.0,0,3,3
0.5069153575,0.3707253253286585,1.57760178603757,1.0840664444663626,1.0,0,3,3
0.1890076915,0.0949095276042566,0.1789269035048892,1.2285057594468891,0.0,1,1,3
0.2151945825,0.1197799352434113,0.2426237648970605,1.175998027853132,0.0,3,1,3
0.2766734349999999,0.1165448608045954,0.360523576858647,1.288796117986072,0.0,2,3,3
0.2425556775,0.1141706786045045,0.2874728021619883,1.2522641431941517,0.0,2,3,3
0.07992095025,0.0467072323975839,0.0342756953884195,1.1358668706081745,0.0,3,1,3
0.206478125,0.1360238701954443,0.2445428374658508,1.110792339643379,1.0,0,3,3
0.29894019025,0.1878418149530389,0.4985991391662318,1.1007445147245511,1.0,0,3,3
0.123287707,0.0692003108389826,0.0799541668701186,1.1666491307652096,1.0,0,3,3
0.32020323025,0.1929325007745536,0.5590122340706307,1.117123734257368,1.0,0,3,3
0.3054111955,0.1680609262855264,0.4860818931227535,1.1798596727867745,1.0,0,3,3
0.13583316,0.0598502559053956,0.0881308019501078,1.2760468197333494,1.0,0,3,3
0.54265777075,0.4170407020293164,1.8736016132178583,1.0240969446994388,1.0,0,3,3
0.29278368525,0.242483174028829,0.5780815041426659,0.9731820188422156,1.0,0,3,3
0.1687091,0.062112748739875,0.1292830159153314,1.3148387715113996,1.0,0,3,3
0.1799261125,0.1059317366563574,0.1743797551615781,1.1925149259641985,1.0,0,3,3
0.07443893,0.0206084423731549,0.0238634487863702,1.350561151361222,1.0,0,3,3
0.10803885975,0.0566024069648115,0.0595049107611612,1.230023892601189,0.0,3,1,3
0.069961262,0.0393473780629029,0.0257711773642306,1.210421022551463,1.0,0,3,3
0.1366429145,0.0826635506242925,0.1020181947394771,1.1185895410050557,1.0,0,3,3
0.09450010475,0.072533115114171,0.0567652903437062,1.0275361359469128,0.0,2,3,3
