Mean_X,Std Dev_X,Energy_X,Entropy_X,Peaks_X,Mean_Y,Std Dev_Y,Energy_Y,Entropy_Y,Peaks_Y,Mean_Z,Std Dev_Z,Energy_Z,Entropy_Z,Peaks_Z,Mean_Mixed,Std Dev_Mixed,Energy_Mixed,Entropy_Mixed,Peaks_Mixed,category
0.02117483078,0.1538503174804112,2.388159444549673,-9.371785807966956,16,0.03123550456,0.2456179305779623,6.070054288830451,-0.76010252846835,21,-0.0072695020999999,0.1180758945312001,1.3855343361431574,-18.19341203279643,17,0.27980908421,0.1409975721859654,9.797463581515206,-17.620987600890107,27,1
0.02304264008,0.1512770527917152,2.318686249619033,-9.672955612361632,17,0.03544021656,0.246115097890413,6.1222923945331225,-0.7987788353142018,20,-0.01002878708,0.1211226293409594,1.462456099537876,-16.3143693455839,18,0.28064293471,0.1414607973196039,9.857150240915638,-17.620987600890107,26,1
0.02648041664,0.1477144099576241,2.230256390546574,-10.062602406068743,17,0.03656372116,0.2479423755987814,6.219757310645775,-0.7422781534943614,20,-0.0110812239799999,0.1234751962816606,1.5216456380721606,-14.977638468069992,18,0.28124755371,0.142678424718934,9.925374801933309,-17.992094245947335,26,1
0.02802145898,0.1471654589907496,2.2226297760126243,-10.097946134325012,17,0.03801071196,0.2491787861774405,6.291398102976009,-0.6454411643230742,21,-0.01227694078,0.1250616727709043,1.5634741051209828,-14.666934261019206,18,0.28291899601,0.1430865258058903,10.031217463183411,-18.05495626966617,27,1
0.02840066849,0.1471211127605241,2.2234773572374773,-10.11400594838595,18,0.03815704376,0.2491820594345802,6.292674174512064,-0.6454411643230742,21,-0.01194464248,0.1248401678207337,1.5571891310468895,-14.666934261019206,17,0.28272551671,0.1433257348406865,10.027056140388304,-17.873341370682358,27,1
0.02600344593,0.1464887914279735,2.192055555412248,-10.281617830792245,18,0.03861709624,0.249025039391103,6.288461566331243,-0.6454411643230742,21,-0.01343494368,0.1233703594145572,1.524854083794104,-14.92711540229063,17,0.28142801301,0.1446836455509978,9.992575022378425,-17.653145993915384,27,1
0.02414769103,0.1448847634514058,2.136478971564647,-10.495438183453356,17,0.03794952424,0.2499483744318488,6.328961437235483,-0.5431368112972441,21,-0.01147399868,0.1262066146160106,1.590048112281454,-14.166643159145275,16,0.28205364511,0.1452015827596635,10.042692335939014,-17.818082906657487,26,1
0.02205322203,0.1406837576860928,2.0080345081816966,-11.566932788139148,17,0.03757400544,0.2507045812484323,6.363606507316743,-0.5431368112972441,21,-0.00986667598,0.1294282209954209,1.668149904103343,-13.738904839007612,16,0.28192691671,0.1449038740365612,10.026994774930284,-18.084160041152245,26,1
0.02130947048,0.1400081692372181,1.9860358110763927,-11.763346135648654,18,0.03387222318,0.2551344601524962,6.558998433288835,-0.3497681531932243,21,-0.00692054711,0.1331198853501073,1.7591588809171197,-13.153467798313937,16,0.28543595791,0.1471626720368857,10.291396958862494,-17.421294796722417,27,1
0.02045570308,0.1396242963627499,1.971843048194222,-11.8082405192621,18,0.03956466698,0.2588996100152326,6.792408085861744,-0.1956256253273862,21,-0.01133514371,0.1389510970567196,1.9242818782459616,-10.734281075110845,16,0.2902941748099999,0.1507109784406499,10.675736896093152,-16.154390441157314,27,1
0.01828472071,0.1407858656537631,1.995678437964336,-11.386573280690095,18,0.03318054238,0.2647217724803471,7.047778904951628,-0.0066813218631749,21,-0.0093357464299999,0.1406380748736062,1.96684335845178,-10.493456875389183,16,0.2948068636099999,0.1526333141398386,10.997504613102274,-15.975456492461458,28,1
0.0160319511099999,0.1440132104443466,2.078943019105622,-10.981597654523204,18,0.03416839638,0.26536351115474,7.088109443302892,-0.0066813218631749,21,-0.01223213158,0.1447783473474946,2.090078720505551,-10.085844000134257,17,0.29826645561,0.1540053531613696,11.244335085648672,-15.616365957039806,27,1
0.01571008601,0.1444113305891532,2.089289288094601,-10.701786224240104,18,0.03688018828,0.2677701548337981,7.234399554908732,0.1509808662496638,21,-0.01485191308,0.1475913260383853,2.1785946848687163,-9.68611936245076,17,0.3016009417099999,0.1554782335607652,11.489487434042292,-15.319397202540763,27,1
0.0164044372099999,0.1437193824278352,2.07178138367608,-10.981597654523204,18,0.03728546178,0.2678911685788427,7.243822708066043,0.1509808662496638,22,-0.0168653103,0.1490466437553753,2.2277191686109616,-9.494988985598829,17,0.30248318191,0.155079634973298,11.5305271590015,-15.237076472348,28,1
0.0171373645099999,0.1431058361435187,2.0568176797300883,-11.043006918570306,18,0.03892669715,0.2684439118169271,7.285680020466622,0.1509808662496638,22,-0.01694168056,0.1490598967677651,2.228368483636971,-9.494988985598829,17,0.30321684211,0.1545284370584979,11.558070082030538,-15.319397202540763,28,1
0.0185867873499999,0.1421158811688635,2.0340423107592644,-11.125465251276498,18,0.0403744510499999,0.2683374471933121,7.291503200815019,0.1206541573327328,23,-0.0184687420099999,0.1492970777043312,2.240781566837452,-9.441509525160194,17,0.30307184101,0.1546673489771436,11.553530976441204,-15.319397202540763,28,1
0.0201958457099999,0.142140612503667,2.0409786369630587,-11.088731089176823,18,0.04524368325,0.2680500504368006,7.317931211780593,0.1444480168408092,23,-0.0201720424599999,0.1492674353369896,2.24648708765696,-9.405999729606153,17,0.30379398531,0.1545120133310566,11.592600815151291,-15.276729518709017,27,1
0.0199684230099999,0.1423161266387789,2.0450079019956613,-11.01480414736197,19,0.04400131255,0.2698307895051187,7.40166839214289,0.2042036645332089,24,-0.01844024631,0.1516516036611327,2.310826948803681,-9.189678606689892,16,0.30570563551,0.1556710320224753,11.744707109140606,-14.924202618233462,27,1
0.0190474216099999,0.1427580000198489,2.0538852373959617,-10.944863492423536,19,0.04095123325,0.273970656868251,7.598632512126864,0.1791463208187306,24,-0.01738269781,0.1530776388405546,2.3500594061023072,-9.035696271947849,17,0.30894734781,0.1571505946746134,11.989781003135192,-14.681779098559645,26,1
0.0199196426,0.1425636341864454,2.05179380558339,-10.962332831426288,19,0.04831161525,0.2744565737981372,7.690715896006624,0.2264367915786979,24,-0.02065280891,0.153391150342169,2.3720095069133924,-9.015502124506778,17,0.31032736881,0.1579993443152787,12.10172307085552,-14.436851595352191,27,1
0.0235639945,0.1444819457167213,2.122154414850475,-10.682521401143186,19,0.05043960594,0.2732160860653215,7.644471323538713,0.1599265113243421,25,-0.01912807437,0.154955467421773,2.4136968144165425,-8.824371747654851,17,0.31144258341,0.1578862311615425,12.16752641315869,-14.414587841439143,27,1
0.0246837511999999,0.1440163822491307,2.114259874586996,-10.773139955363147,20,0.04718917864,0.2735003573428191,7.628123959270107,0.3360933565067165,24,-0.01733211487,0.1554534658701433,2.422452445639631,-8.68480650772499,18,0.31105398211,0.1581644128311039,12.1520401457834,-14.414587841439143,26,1
0.02410349762,0.1441830417441175,2.1161840628837423,-10.74751039484662,20,0.04429748549,0.2733524048428814,7.593658908178943,0.351200583675018,24,-0.01595680206,0.1554926215582654,2.419079533745334,-8.702518946169363,18,0.30997159111,0.1591609196936929,12.11612636694298,-14.346661496303351,26,1
0.02143564142,0.1452635874945156,2.1349981476345854,-10.434492471724754,20,0.04396179214,0.2732856391490494,7.587082932761396,0.351200583675018,23,-0.0159796521,0.1554888891437129,2.419037598191144,-8.702518946169363,18,0.31033171661,0.158838750188154,12.12832254098308,-14.414587841439143,25,1
0.01834510712,0.1459463742190597,2.1423883661457204,-10.17931131456424,20,0.04476791394,0.2737792975006936,7.620971882111278,0.351200583675018,23,-0.01739868133,0.1558125859911853,2.4337500445750813,-8.684806507724991,17,0.31135441741,0.1585972863238055,12.184314147770294,-14.279496556956396,25,1
0.01678810983,0.1451235151896888,2.113206694606585,-10.452036441180818,19,0.04743423474,0.2738454440369937,7.649142057298948,0.3360933565067165,24,-0.0192860791299999,0.1556099379355471,2.434426110467041,-8.824371747654851,17,0.31134645041,0.1586024029905858,12.183978719495093,-14.279496556956396,25,1
0.01543376833,0.1436588331187148,2.0669682934564566,-10.754625332556945,19,0.05210052499,0.275292920079101,7.774279463145512,0.2304426725747494,23,-0.0222362897,0.1571349492344332,2.493893092782115,-8.684806507724987,17,0.31327442431,0.1591726785793205,12.322344711681646,-14.340995400002951,25,1
0.01567996893,0.1437917542759402,2.071516933742062,-10.754625332556945,19,0.05541854873,0.2768004397035322,7.89235141292075,0.2593034423325814,24,-0.0236265942999999,0.1572706364004767,2.504492850128963,-8.702518946169363,17,0.31615785746,0.1576335728316175,12.455565068452197,-14.41498630150842,26,1
0.0177744094,0.1444424481320536,2.0970914243676018,-10.507529766456894,19,0.05759353653,0.2770779807489887,7.932150079181002,0.2200803358996565,24,-0.02412925699,0.1573517016624779,2.5094183478806165,-8.702518946169363,17,0.31833435522,0.1554461665873255,12.525863731296075,-14.497363975127536,26,1
0.0199445525199999,0.1450177387564623,2.121762828372024,-10.301236805471849,20,0.0558023073,0.2766785601503527,7.889941289040725,0.2135276492547141,23,-0.0226793668499999,0.1574069482665041,2.5043531569665047,-8.684806507724987,17,0.3177809474199999,0.1558550253388465,12.503261157729156,-14.607958004095082,25,1
0.0200670996699999,0.1450189462778345,2.122287832090385,-10.301236805471849,20,0.05358673107,0.2758032742003166,7.81783093457874,0.1415627122981144,23,-0.0201049803,0.1569488757607791,2.4790830339410155,-8.684806507724987,17,0.31550510892,0.1573793688519672,12.406405683746222,-14.550077585991168,25,1
0.01999416266,0.1450212939403333,2.1220630479641818,-10.301236805471849,19,0.05155242933,0.2750733868598743,7.756636744680112,0.1159400399219096,24,-0.0178605268799999,0.1561895739784935,2.447022960981868,-8.844565895095922,18,0.3130262225199999,0.1593669623796978,12.312926639629124,-14.550077585991168,24,1
0.0189564505599999,0.1450375560209875,2.1184880747809407,-10.266222035333945,19,0.05107635503,0.2747731230611224,7.735406050834574,0.1159400399219096,23,-0.01485546098,0.1556622580548659,2.420911591784057,-8.905658567890931,18,0.3121002692199999,0.1595875932980417,12.262009598251105,-14.632455259610284,24,1
0.0180149832899999,0.1452095226002845,2.119948702220348,-10.248752696331191,19,0.04970687853,0.2740145671293627,7.680391694229726,0.0210598229319042,24,-0.0132125471799999,0.1551508649711107,2.4005644395254726,-8.914298610074223,19,0.31046773222,0.1604629496999942,12.188108739398825,-14.792558049091337,25,1
0.01952119743,0.1442751255078922,2.098823587101593,-10.344624301111148,19,0.05326065053,0.2737429678555004,7.702255722071293,-0.1796332702075981,24,-0.0142824172,0.1545560888879236,2.385269620728327,-9.052583349833794,18,0.31014488642,0.1606353474000298,12.173552825845968,-14.917546463115851,25,1
0.02297029413,0.1414492705359973,2.033545158623282,-10.721397156069704,19,0.05884551993,0.2705992611183443,7.595451573244797,-0.3099050791504053,25,-0.0161581801599999,0.1538667898165567,2.3699325904450927,-9.183076193502576,18,0.30741246052,0.1600470615290623,11.986133216800717,-15.325553484205622,25,1
0.02413106838,0.1424810337965374,2.068014500297297,-10.5518794353432,18,0.06717803973,0.2651584605395849,7.411880812573085,-0.3904984193678941,25,-0.01881317136,0.1537133079305054,2.374543864120971,-9.342835580873505,18,0.30588248442,0.1584404324384922,11.8416431199935,-15.485656273686672,25,1
0.02471797868,0.143362110490982,2.095814624720918,-10.408379232947835,18,0.06626907366,0.2654434241719159,7.414719944550509,-0.3269112571953715,26,-0.0182733535599999,0.1538684750563204,2.3772667990324687,-9.342835580873505,17,0.30656659682,0.1581680948763708,11.875005306024889,-15.347074011319563,26,1
0.02557876508,0.1443199173764917,2.1274229389059647,-10.249290543967074,18,0.06256256116,0.2671083057173511,7.454745257226072,-0.2113686857961135,26,-0.01653812405,0.1551275297967226,2.409741454291792,-9.16618911561663,17,0.30839883362,0.1578942725625945,11.979113587316665,-15.283584440341604,25,1
0.02336395178,0.1416617978737885,2.041325856984394,-10.504471701127589,18,0.05943038956,0.2664151838442681,7.379925088420078,-0.2515581381295902,25,-0.0156552123699999,0.1552865589768655,2.4117861919236567,-9.192148589763654,18,0.3053429100199999,0.1588090721506045,11.820241088284437,-15.197588341779838,26,1
0.0208451834,0.1400461785006932,1.98513244625012,-10.845692395457792,18,0.05711135874,0.26540285826707,7.299599770169614,-0.3532450585404004,25,-0.01476379391,0.1553203112277938,2.410112469971672,-9.235546622889128,17,0.30224960472,0.1603835770476034,11.682048642211493,-15.136089498733282,26,1
0.0176109112999999,0.1370667001344144,1.8909551679696577,-11.195444480679331,17,0.05624975814,0.26504715745687,7.271153101001569,-0.3776091142799981,24,-0.0150719451499999,0.1552741178985981,2.4096114702900504,-9.235546622889128,17,0.2987073222799999,0.162724070698079,11.544039633639564,-12.863235122959525,25,1
0.0135803404,0.1321063321894449,1.746198781988238,-11.720739283818949,17,0.05456747664,0.2644949100040502,7.223559135072707,-0.4143025543497304,25,-0.01486610411,0.155162353929211,2.405560356749457,-9.216923905221032,17,0.2952212897799999,0.1630540961747781,11.34763818359468,-13.118838699532734,25,1
0.0151628866999999,0.1344349090968521,1.8121930469117151,-11.423659551598863,17,0.0583069480699999,0.2660098055280276,7.345330466392613,-0.3616479250838212,25,-0.01573287962,0.1554970597208206,2.418506572713968,-9.235546622889128,16,0.29854826028,0.1631521452403865,11.54834999877894,-12.863235122959525,24,1
0.01435066136,0.1343452591969565,1.8074103663479852,-11.441323124202937,18,0.0615108360299999,0.26379864715427,7.267741192712836,-0.4934479126074719,26,-0.01488189702,0.156164976546077,2.436509575955432,-9.05101192006082,16,0.29711939658,0.1637930285106158,11.483981045085594,-12.917133165241092,25,1
0.0140158072199999,0.1345691471680268,1.8124209667862956,-11.344385566838442,17,0.05962530745,0.2652996653077715,7.323525057679843,-0.4358340298691102,25,-0.0141690064199999,0.1566508419287694,2.44948521571524,-8.894559602245016,17,0.29903666724,0.1625385216189818,11.557751165398988,-12.847730247058044,25,1
0.01081165229,0.1311737475536472,1.7151378352035158,-11.861756664765744,17,0.0559685386499999,0.2652606319460838,7.279204815044792,-0.2424653717650905,25,-0.01224948888,0.1562475382775579,2.431921026344021,-8.911446680130961,16,0.2961572699399999,0.1629175517176803,11.398583590942025,-12.86323512295952,25,1
0.0116023436599999,0.1311022925368199,1.715054737573055,-11.853130417235768,17,0.0626579918,0.2579947952149283,6.982172515082176,-0.4556765304590979,25,-0.01432216653,0.1551795942870693,2.404502387238149,-9.052583349833794,16,0.29157334714,0.1611996648589876,11.074049539356636,-13.079923908202094,25,1
0.0140783492,0.131132306231649,1.7221924836451818,-11.932404401996193,17,0.06711264261,0.2530809991376609,6.791359900136919,-0.6229814537620818,26,-0.01534446729,0.1543827089746816,2.383113329847151,-9.259848999959807,16,0.2882923547399999,0.1607349732589708,10.868985611381046,-13.320992970867216,25,1
0.0143962279299999,0.1311219683522893,1.7228292257345483,-11.932404401996193,17,0.06838385241,0.251701329050663,6.739637472584411,-0.5830202139106392,26,-0.0150871278199999,0.154465238993864,2.384853638271425,-9.259848999959807,17,0.28711072114,0.1613197971532147,10.819640237754966,-13.404930402958351,25,1
0.01045211693,0.1322039506869884,1.7412352479793582,-11.900637690831852,17,0.0636617148099999,0.2559674035565225,6.891693249918274,-0.4536497196545583,25,-0.01231441512,0.1548615469506217,2.3893922556447897,-9.147523734347264,17,0.28958473024,0.1623286677430817,10.994640639570498,-13.254420790945094,25,1
0.0065821065299999,0.1341999413348577,1.7872852138108717,-11.50019665072288,17,0.06484717021,0.2566879503733957,6.943497231247062,-0.4152518961345179,25,-0.0143417359699999,0.1567334160011348,2.452539544510415,-8.844938842805483,17,0.29198643084,0.1629908060524618,11.1556418623737,-13.166104927788172,26,1
0.0066724957899999,0.1342458690322935,1.7886256018780906,-11.50019665072288,17,0.06106375346,0.2603655717786146,7.084111064455257,-0.329912384267385,25,-0.01180477159,0.1597204660173227,2.53948736244349,-8.581303770299217,17,0.29601469554,0.1627439554849581,11.384543907206,-12.982730097681676,25,1
0.00707200899,0.1344771338078507,1.7953271833157485,-11.491159325648786,16,0.0584577048599999,0.2610547100340831,7.08853692721683,-0.1885422036157871,25,-0.0098407747499999,0.1607012579274517,2.566348620415096,-8.42751758061184,18,0.29701135764,0.1620873300691097,11.422532611039916,-12.868891689504116,26,1
0.0048255719499999,0.13529642172212,1.8145356658146272,-11.41188534088836,17,0.0569667686199999,0.2617204603877539,7.105783611872669,-0.0951296954074816,25,-0.0103911592799999,0.1609005152256556,2.573806223306497,-8.457824448180812,18,0.29844110024,0.1607977696862739,11.466445382118092,-12.793837114753726,26,1
0.0056686581999999,0.1356114756552143,1.8238701291879365,-11.41188534088836,17,0.0610422386199999,0.2644629575849943,7.296740427099748,-0.0264097612001112,25,-0.0110197068799999,0.1613477045827011,2.5894184896086663,-8.457824448180812,18,0.30220557634,0.1604768112290014,11.682348924379784,-12.686242081291564,26,1
0.00599096195,0.1354271653275575,1.8193003562657373,-11.508822898252856,17,0.0614716209199999,0.2646142736965054,7.309926688402198,-0.0036537356478738,25,-0.010157509,0.161217761387112,2.583442990989015,-8.533322186441024,18,0.30227897174,0.1604202888862661,11.684989915168126,-12.686242081291564,26,1
0.00526039017,0.135650716373882,1.8244777388960536,-11.544226981627054,17,0.0558684410199999,0.2609652987517112,7.054314098304938,-0.2305175708841866,25,-0.0072278216,0.1592965910311733,2.5173891280092784,-8.886864477551992,18,0.29752373474,0.1594328178073023,11.368500789367456,-12.895192074688431,26,1
0.00491277588,0.1358187315204883,1.8286395920363263,-11.544226981627054,17,0.05354162832,0.2609809164508221,7.02966343271529,-0.2305175708841866,25,-0.00682548548,0.1592713681998922,2.5160282293020675,-8.989278867044478,19,0.29673892334,0.1602161487815095,11.34665108120574,-12.865152684878868,26,1
0.00567842378,0.13537561948197,1.817553726325113,-11.671930110022224,17,0.0523871483,0.2613480899389575,7.03642091806002,-0.1532194168533393,25,-0.00597629573,0.1592644745083116,2.514723722265697,-9.111637035814686,19,0.29648801074,0.1605075328463792,11.341018193198956,-12.865152684878868,27,1
0.00903282058,0.1309855353109237,1.7067230203712829,-12.162148075864955,17,0.0546364464,0.2611451272165545,7.049995096948103,-0.2532735964364236,25,-0.00613166836,0.1592873862185089,2.5156344051118205,-9.111637035814686,19,0.29452584284,0.1611237417221508,11.244672364569324,-13.048527514985365,27,1
0.01239284418,0.1248694650749689,1.5590042061897564,-14.924817501519009,18,0.05619314806,0.2612532752922826,7.072841100132883,-0.2913782266819639,25,-0.00593284634,0.1593351782851661,2.5169020714468084,-9.111637035814686,19,0.29229345974,0.1613553884934405,11.121067238868942,-13.278894823446254,27,1
0.01303268338,0.1243750476729816,1.5484311794903212,-15.103691177039794,18,0.05383132236,0.2593804741573208,6.950325933736204,-0.3657340362497804,25,-0.00454223662,0.1589498577666179,2.503303862469987,-9.173997547095947,20,0.28872156057,0.1626301716377182,10.954422653762071,-13.069944830049389,27,1
0.01324638273,0.124344268517041,1.5482348797337275,-15.103691177039794,18,0.04910445466,0.2575737397914266,6.809203658329611,-0.3657340362497807,25,-0.00179313685,0.1570877642890472,2.4433015372200764,-9.442254139025389,20,0.28505941727,0.1629034117376374,10.753101771451655,-13.209658932779806,27,1
0.01320974256,0.1243559785837175,1.548426261392036,-15.103691177039794,19,0.04604522006,0.2557191278058666,6.685851189290901,-0.4579199707888163,25,0.0002259823799999,0.1561058586349292,2.412539977718309,-9.747136426688169,21,0.2817017825099999,0.164027273633904,10.599179130012525,-13.057518378350698,28,1
0.01352504636,0.1243394573503975,1.5488624526689565,-15.103691177039794,18,0.04392455356,0.2555571469105878,6.658572718915427,-0.4579199707888163,26,0.0013410183599999,0.1556588135063363,2.3989167890220244,-9.837828537642205,21,0.2801120451599999,0.1655245070508045,10.558713665378558,-12.979237512804156,28,1
0.00993464456,0.1265978017325079,1.5965430532001883,-14.846906207986908,19,0.04185393586,0.255753982348229,6.650775043908147,-0.3528547319466859,25,0.0028954693199999,0.1558684702123868,2.406041394886928,-9.82269663891902,21,0.2815601991599999,0.164866109717231,10.618517154298,-12.909834594621106,27,1
0.00776555046,0.1289221144302307,1.651500624721671,-14.473017855323532,19,0.03864867456,0.2559294906330212,6.633862517916571,-0.3205220360088402,25,0.0024745174599999,0.1560005787559199,2.4098942003120003,-9.82269663891902,22,0.28245571636,0.1646021169721195,10.660415004702708,-12.831607840589324,28,1
0.00606724726,0.1285216180034719,1.638943972060204,-14.61712349987207,18,0.03944548849,0.2559665822104274,6.641964885861733,-0.3711833143650315,25,0.0010483928699999,0.1564365974520795,2.422878405977002,-9.732004527964984,21,0.28275977346,0.1643363137067228,10.668944924983778,-12.875325753617206,27,1
0.00222203243,0.1230802465194065,1.5002197040565084,-18.724089235512174,18,0.0430639577899999,0.25411183739234,6.578160210442083,-0.5309566066506048,25,-0.00350372353,0.1516212724202266,2.277139622639998,-10.129031729817456,21,0.27790015836,0.161989755881344,10.320677221690552,-13.100889940380856,27,1
0.00181200969,0.1231039338840637,1.500631613147126,-18.759382048439907,18,0.04581145534,0.2517053479720562,6.482071581612536,-0.5996765408579752,26,-0.00494945569,0.1509116661978707,2.257108479629863,-10.2710128130388,21,0.27492288136,0.1635067196275212,10.204969358500396,-13.20224490031556,27,1
0.0025550745699999,0.1228721923617652,1.4953128305287038,-18.85008571603167,18,0.04761855374,0.2500267438788455,6.4155765588400495,-0.6946524653976824,26,-0.00534751933,0.1508133490989414,2.2545815566759506,-10.280883918705186,21,0.27298142346,0.1644931874775322,10.13062861935012,-13.252258617220935,27,1
0.0034157274899999,0.12273074239726,1.4923873972374728,-18.82712714309028,18,0.04935134174,0.2488184371293436,6.372706344047249,-0.8539160308643805,26,-0.0053733829799999,0.1508156485524686,2.2546779494468496,-10.280883918705186,22,0.27128200816,0.1659236944916494,10.084929362114297,-13.252258617220935,28,1
0.0047960757199999,0.1223262675175037,1.483708090982823,-18.960898083184222,18,0.0493807912,0.2488090535597884,6.37253482215225,-0.8539160308643805,25,-0.00645462078,0.1508458030138228,2.256857385342981,-10.218684781010165,21,0.2709366336599999,0.1662902423462328,10.07825797115862,-13.161699166569072,28,1
0.0059016131399999,0.1218708388582344,1.4738805388023868,-19.126453502211277,19,0.04947722675,0.2488007414989044,6.3730786847571546,-0.8539160308643805,25,-0.00857097668,0.1502086006225981,2.24104591052383,-10.324155317535608,21,0.26994400956,0.167156431218318,10.05316280699972,-13.064083211259614,29,1
0.0078569601399999,0.1190525466742254,1.4093505603563987,-19.42054963374929,19,0.05096953637,0.24880208757886,6.38813476335355,-0.907437658361393,25,-0.00798191113,0.1499887651513533,2.233537428019876,-10.401909644150187,21,0.2686061643599999,0.167611059840962,9.99618042393918,-13.161699166569072,28,1
0.00872055989,0.1184634111457705,1.3969292147284038,-19.58610505277634,19,0.05466918241,0.2460029576457301,6.290100012412028,-1.059730757185838,26,-0.01027053876,0.1482494639364129,2.1863608488280115,-10.61883970873074,20,0.26519852266,0.16834074707409,9.83854774752547,-13.181088367846742,29,1
0.0091823671099999,0.1182533717631566,1.3928337199764595,-19.784832327250975,19,0.05644454241,0.2441949649117783,6.222085544725629,-1.223811730903864,26,-0.01365634962,0.1464388779330925,2.1416397405543828,-10.777330445538729,20,0.26294915216,0.1683998074866437,9.721716683158617,-13.510083337486252,29,1
0.0082325647399999,0.118110653512095,1.3878400330521927,-19.9318303656449,19,0.05573043106,0.2444914425239875,6.228418575891915,-1.2146197706588655,26,-0.01448738141,0.1460911681301707,2.1339087331700246,-10.835518094069428,20,0.26262661271,0.1687162236463953,9.715325018381382,-13.510083337486252,30,1
0.0072520921799999,0.1179097926867481,1.381628486030483,-20.10768090712377,18,0.05443480728,0.2446493871746313,6.221793766208418,-1.1471609602192487,26,-0.01544117016,0.1458072685765044,2.128559170995356,-10.9135455430139,21,0.2616696230599999,0.1696711000288597,9.697139099551578,-13.436833432280144,30,1
