X,Y,Z,Mixed,ClassLabel
0.02852416,-0.01461792,0.009666443,0.033477627,2.0
0.012053728,0.010269165,-0.002052307,0.01596747,2.0
0.015386343,0.002532959,-0.007995606,0.017523846,2.0
0.01784563,0.02331543,-0.001144409,0.029383423,2.0
0.005942345,-0.03730774,-0.011413574,0.039464522,2.0
-0.02191925,-0.056777954,0.007858276,0.061367273,2.0
-0.015594721,-0.015090942,0.00844574,0.023286529,2.0
-0.005302429,0.015319824,0.008903503,0.018495543,2.0
-0.011077881,-0.05859375,0.011680603,0.060764983,2.0
-0.009773016,-0.070388794,0.009185791,0.071655236,2.0
-0.034341812,0.08163452,0.021018982,0.091023915,2.0
0.02098322,0.09732056,-0.007972717,0.09987568,2.0
0.045427084,0.17141724,-0.011161804,0.17768532,2.0
0.056483984,0.11463928,-0.007141113,0.12799844,2.0
0.03921461,0.05697632,-0.010322571,0.069933124,2.0
0.01760459,0.062286377,0.005027771,0.06492144,2.0
0.011742115,0.036483765,-0.002754211,0.038425617,2.0
0.001812935,-0.00819397,-0.011329651,0.014099251,2.0
-0.00599575,-0.006057739,-0.002761841,0.00895952,2.0
-0.021622658,0.005966187,0.017112732,0.028213123,2.0
-0.021537542,-0.001754761,-0.006149292,0.022466835,2.0
-0.019099712,-0.015304565,-0.001228333,0.024505869,2.0
-0.017279625,-0.01423645,0.008293152,0.023875475,2.0
0.003029347,-0.03717041,-0.007728577,0.03808605,2.0
0.009764433,-0.004623413,-0.005157471,0.011971616,2.0
-0.003430367,0.019119263,0.004432678,0.019923912,2.0
0.006448269,0.028533936,-0.006767273,0.030026017,2.0
-0.006537199,0.035354614,0.007087708,0.036645863,2.0
0.01496315,0.030441284,-0.003639221,0.034114685,2.0
0.013494968,0.04373169,0.001205444,0.045782395,2.0
-0.004476547,0.010345459,0.009010315,0.014431001,2.0
-0.015677452,-0.019210815,0.003456116,0.025035629,2.0
-0.012644291,-0.026367188,0.002410889,0.029341422,2.0
-0.011679888,-0.062820435,-0.01071167,0.064788625,2.0
-0.011775494,-0.05656433,-0.005470276,0.05803542,2.0
-0.018127918,-0.051239014,0.004455566,0.054533567,2.0
-0.024248362,-0.0544281,0.007652283,0.06007461,2.0
-0.006762266,-0.066329956,0.019073486,0.06934832,2.0
0.001207352,-0.055648804,0.005653381,0.05594826,2.0
0.007904053,-0.014282227,-0.008857727,0.018571898,2.0
0.008430481,-0.03807068,-0.026824951,0.04732893,2.0
-0.02982068,0.035476685,0.011566162,0.047766563,2.0
0.01516676,0.05885315,0.003242493,0.060862448,2.0
0.03553319,0.05381775,-0.017570496,0.06684071,2.0
0.016062498,0.07878113,-0.020507812,0.08297614,2.0
0.003085136,0.025299072,-0.00655365,0.026315613,2.0
0.018040895,0.0315094,-0.015647888,0.039536975,2.0
0.016055822,-0.055496216,-0.037452698,0.06885001,2.0
-0.002547741,-0.07041931,-0.025688171,0.07500168,2.0
-0.044317245,-0.04536438,0.019424438,0.06632687,2.0
-0.017811298,-0.068984985,-0.00226593,0.07128327,2.0
-0.036218643,-0.056610107,0.008895874,0.06779108,2.0
-0.023718596,-0.09637451,0.005966187,0.09942944,2.0
-0.019488096,-0.018051147,0.004676819,0.026972253,2.0
-0.019074202,0.009506226,0.01361084,0.025287319,2.0
0.016596079,0.04525757,0.002983093,0.04829675,2.0
0.023952723,-0.003128052,-0.012191772,0.027058398,2.0
0.017850399,-0.047668457,-0.032943726,0.060631737,2.0
-0.022788286,-0.060440063,-0.004692078,0.06476359,2.0
-0.031908512,-0.039215088,0.005241394,0.050827634,2.0
-0.009946823,-0.008224487,0.021263123,0.024873719,2.0
0.003849268,0.034454346,0.015480042,0.037967756,2.0
0.019734621,0.06097412,0.017303467,0.06638305,2.0
0.01511693,0.029327393,-0.005851746,0.03350911,2.0
0.002451181,0.071624756,0.029197693,0.07738617,2.0
0.021649122,0.08488464,0.015190125,0.08890909,2.0
0.047985077,0.034835815,-0.01109314,0.060325447,2.0
0.028000593,0.044677734,-0.02279663,0.057444055,2.0
0.006447792,-0.036361694,-0.017364502,0.040807754,2.0
-0.017021894,-0.032211304,-0.012741089,0.038595963,2.0
-0.021189928,-0.014572144,-0.010734558,0.027867386,2.0
-0.003606081,-0.025802612,-0.010269165,0.028004184,2.0
-0.001096249,0.046813965,-0.006866455,0.047327556,2.0
-0.012989759,0.08824158,0.008430481,0.08959008,2.0
0.009234905,0.10342407,0.006202698,0.10402065,2.0
0.06097436,0.007400513,-0.008804321,0.062049627,2.0
0.029493809,-0.11979675,-0.021881104,0.12529936,2.0
-0.02633524,-0.073013306,0.020774841,0.08034974,2.0
-0.018585682,-0.01399231,0.0287323,0.03696968,2.0
-0.001717091,0.055786133,0.007995606,0.05638236,2.0
0.013704538,0.061965942,-0.011444092,0.0644869,2.0
0.009987354,0.04966736,-0.020118713,0.05451015,2.0
-0.006135225,0.049423218,-0.003662109,0.049937025,2.0
-0.011390209,0.08830261,0.014862061,0.0902661,2.0
0.007317305,0.037750244,0.014610291,0.041134953,2.0
0.01983571,0.015808105,0.004928589,0.025838781,2.0
0.012781382,-0.075927734,-0.027282715,0.08168679,2.0
-0.023832321,-0.0819397,-0.010162354,0.085938156,2.0
-0.031195164,-0.10752869,-0.016326904,0.11314647,2.0
-0.027133226,-0.06384277,-0.002883911,0.06942931,2.0
-0.033043385,-0.024215698,0.008934021,0.04192949,2.0
-0.006256819,-0.029571533,0.003044128,0.030379105,2.0
0.010726452,0.01927185,0.005752564,0.022793705,2.0
0.009103298,0.025878906,0.006149292,0.028114082,2.0
0.01726675,0.003219605,-0.010894775,0.020668881,2.0
-0.017755508,-0.012451172,-0.009674072,0.023746103,2.0
-0.015225649,0.023254395,0.01828003,0.033267803,2.0
-0.017483234,-0.015533447,0.008621216,0.024925424,2.0
-0.004441261,-0.0050354,-0.02796936,0.028763957,2.0
-0.012254953,-0.028579712,-0.029335022,0.042749587,2.0
-0.020781755,-0.020568848,-0.005813599,0.029812025,2.0
0.002305269,-0.005310059,-0.008003235,0.009877387,2.0
0.009991407,0.004211426,-0.004051209,0.011574827,2.0
0.013618469,-0.021728516,-0.014213562,0.029319216,2.0
0.002603531,-0.010421753,-0.002578735,0.011047225,2.0
-0.01227808,0.013000488,-0.019042969,0.02612276,2.0
-0.014857769,-0.01651001,-0.003288269,0.022453206,2.0
-0.018862247,-0.07582092,0.012962341,0.079199865,2.0
-0.010422468,0.01298523,0.020469666,0.026386572,2.0
0.004383564,0.028533936,0.013267517,0.0317715,2.0
0.022422552,0.07710266,0.045028687,0.09206071,2.0
0.0499115,0.057754517,0.006500244,0.076609366,2.0
0.042140722,0.043273926,-0.012550354,0.061692663,2.0
0.025313139,0.005935669,-0.019172668,0.032304462,2.0
-0.018985748,0.016433716,0.01663208,0.030118959,2.0
-0.004099846,-0.00630188,-0.006889343,0.010197327,2.0
-0.005653381,-0.020645142,-0.005256653,0.02204121,2.0
0.00191021,0.030136108,-0.009346008,0.031609837,2.0
0.010294914,0.005599976,-0.009559631,0.015123873,2.0
0.005771637,-0.08943176,0.03286743,0.095454805,2.0
-0.05205202,-0.07348633,-0.00617218,0.09026489,2.0
-0.049283504,-0.07850647,0.002059937,0.09271663,2.0
-0.040221214,-0.035614014,-0.001411438,0.053741008,2.0
-0.022013426,0.11061096,-0.001152039,0.11278609,2.0
0.027191877,0.1993866,0.011543274,0.20156305,2.0
0.05364728,0.20379639,0.026649475,0.21241748,2.0
0.075393915,0.14149475,-0.002555847,0.16034818,2.0
0.061110258,0.12498474,-0.002677918,0.13915035,2.0
0.03806472,-0.036239624,-0.005378723,0.052831467,2.0
0.005112886,-0.05229187,-0.003448486,0.05265428,2.0
-0.044684887,-0.102767944,-0.002700806,0.112094976,2.0
-0.05541873,-0.09310913,0.002555847,0.10838394,2.0
-0.058615685,-0.05331421,0.003242493,0.07930143,2.0
-0.027377367,-0.0605011,0.001586914,0.06642606,2.0
-0.032404423,-0.05970764,0.028411865,0.07363615,2.0
-0.01038909,-0.084747314,-0.015625,0.08679966,2.0
-0.016678095,-0.054260254,0.007385254,0.057244003,2.0
0.016100407,0.006607056,-0.006996155,0.018756932,2.0
0.004109144,0.043762207,0.008544922,0.04477758,2.0
0.011545658,0.07266235,0.007202148,0.07392558,2.0
0.02556634,0.11991882,0.00541687,0.12273347,2.0
0.044466972,0.099624634,0.002853394,0.10913533,2.0
0.03267455,0.04309082,-0.009864807,0.054970533,2.0
0.004074574,0.03215027,0.001274109,0.032432474,2.0
0.005016089,-0.045913696,-0.014022827,0.04826871,2.0
-0.023284197,-0.013366699,0.010322571,0.028764179,2.0
-0.004747152,0.013275147,0.008979797,0.016715314,2.0
0.031235218,0.049224854,-0.018333435,0.061113335,2.0
0.045446634,-0.002914429,-0.026176453,0.052527107,2.0
0.009175777,-0.07795715,-0.01727295,0.0803733,2.0
-0.04560709,-0.13725281,-0.013450623,0.14525583,2.0
-0.06885433,-0.16209412,0.008834839,0.17633343,2.0
-0.080569744,-0.075286865,0.042160034,0.11805534,2.0
-0.016505241,-0.022079468,0.006011963,0.028214706,2.0
0.013395309,-0.011810303,-0.010124207,0.020528447,2.0
0.012722731,-0.039916992,-0.025367737,0.0489771,2.0
-0.001596928,-0.004562378,-0.003601074,0.006027703,2.0
0.007854939,-0.007385254,-0.009117126,0.014119633,2.0
-0.018561602,-0.003982544,0.0052948,0.019708592,2.0
-0.006220818,-0.027938843,0.004325867,0.028948067,2.0
0.01029563,0.01675415,0.008987427,0.021621179,2.0
0.00604701,-0.006591797,-0.006568909,0.011098139,2.0
0.006015539,0.040893555,-0.00353241,0.041484304,2.0
0.018983603,0.06576538,0.005493164,0.0686705,2.0
0.012742996,0.069610596,-0.014343262,0.07220629,2.0
0.009170294,0.055999756,0.001197815,0.056758273,2.0
0.003880978,-0.00579834,-0.010047913,0.012232877,2.0
0.01814413,-0.026031494,-0.020050049,0.037534684,2.0
-0.005107164,-0.002639771,-0.001037598,0.005841929,2.0
-0.01657939,-0.011932373,-0.00932312,0.022453913,2.0
-0.001134872,-0.019744873,-0.004997253,0.020399032,2.0
-0.01020813,-0.042877197,-0.009521484,0.045092333,2.0
-0.0080266,-0.021224976,-0.005264282,0.023294603,2.0
-0.016851425,-0.00958252,-0.001960754,0.019484347,2.0
-0.015448093,-0.055419922,-0.011207581,0.058614172,2.0
-0.03244567,-0.09295654,-0.004051209,0.0985396,2.0
-0.030770302,-0.023529053,0.017082214,0.042334735,2.0
-0.012047768,0.042770386,0.01802826,0.047952816,2.0
-0.003862143,0.15301514,0.025222778,0.15512814,2.0
0.050192595,0.0499115,-0.014228821,0.07220051,2.0
0.037697077,0.06541443,0.018333435,0.07769319,2.0
0.02379036,0.04460144,0.008666992,0.051287293,2.0
0.005585432,-0.008529663,0.014755249,0.01793515,2.0
0.006942749,-0.03842163,-0.004524231,0.039305117,2.0
-0.018807173,-0.061767578,-0.011009216,0.06549921,2.0
-0.04621339,-0.030166626,0.00402832,0.05533471,2.0
-0.027931213,-0.03668213,-0.018112183,0.04953567,2.0
-0.03138399,0.032791138,0.018486023,0.04900966,2.0
-0.006017923,0.01763916,0.007896423,0.020241266,2.0
-0.00756526,0.046325684,-0.008270264,0.047662348,2.0
-0.009064674,0.060577393,-0.005020142,0.061457224,2.0
0.01296854,0.055236816,0.007064819,0.057176925,2.0
0.03289962,0.03881836,0.005241394,0.051153906,2.0
0.02620101,-0.004226685,-0.006042481,0.027218916,2.0
0.012228489,-0.08204651,-0.026268005,0.08701249,2.0
-0.025143385,-0.10966492,-0.020149231,0.11430037,2.0
-0.030245781,-0.06124878,-0.007019043,0.06866941,2.0
-0.039226532,-0.053482056,0.004638672,0.06648736,2.0
-0.026208162,-0.12982178,0.009376526,0.13277228,2.0
-0.03720355,-0.07829285,0.007339478,0.08699277,2.0
-0.009764195,0.066986084,0.002479553,0.067739375,2.0
0.006333351,0.05480957,0.001480103,0.05519412,2.0
0.021249056,0.06762695,0.009811401,0.0715625,2.0
0.019407034,0.04638672,0.002578735,0.05034889,2.0
-0.005267143,0.05065918,-0.009880066,0.0518817,2.0
-0.003191471,0.012008667,-0.006599426,0.014069328,2.0
-0.003750086,0.020401001,-0.014907837,0.025544228,2.0
-0.008956909,0.018966675,0.003959656,0.021345722,2.0
0.044312,0.15699768,0.004081726,0.16318238,2.0
0.05105543,0.18289185,0.01940918,0.19087377,2.0
0.08899975,0.113586426,-0.020698547,0.14577812,2.0
0.0447073,0.036239624,-0.015571594,0.05961986,2.0
-0.011014462,-0.053512573,-0.005210877,0.0548823,2.0
-0.024136066,-0.09869385,-0.019386292,0.10343526,2.0
-0.058549643,-0.114593506,-0.03466797,0.13327265,2.0
-0.074884415,-0.10447693,-0.020866394,0.13022484,2.0
-0.06924009,-0.071762085,-0.012382507,0.10048539,2.0
-0.032862663,-0.07215881,-0.02468872,0.083044454,2.0
-0.009807825,-0.0811615,-0.04712677,0.094362676,2.0
-0.038987637,-0.081832886,-0.01625061,0.09209093,2.0
-0.04143381,-0.11590576,-0.032730103,0.12736626,2.0
-0.025853395,-0.102493286,-0.01815033,0.10725067,2.0
-0.032619953,-0.007049561,0.005752564,0.03386517,2.0
0.004330158,0.014251709,0.018356323,0.023639292,2.0
0.021963358,0.027954102,0.027496338,0.04494296,2.0
0.018313646,-0.048171997,-0.024291992,0.056973957,2.0
-0.006835699,0.105651855,0.020271301,0.10779595,2.0
0.021896362,0.062408447,0.007362366,0.066546746,2.0
0.024998426,0.077941895,0.024017334,0.08530353,2.0
0.026385784,0.07951355,0.02381134,0.08709531,2.0
0.04548073,0.033218384,0.022239685,0.060552135,2.0
0.051486254,0.03352356,-0.016143799,0.063523896,2.0
0.044192314,0.020645142,-0.0051651,0.049049575,2.0
-0.006920099,-0.065200806,-0.016677856,0.067654885,2.0
-0.022067785,-0.1235199,-0.024765015,0.12789628,2.0
-0.03660059,-0.058135986,-0.008773804,0.06925587,2.0
-0.03378749,-0.039779663,-0.023750305,0.057341896,2.0
-0.014731169,-0.058395386,-0.012634277,0.061535787,2.0
-0.039963484,0.09661865,0.015670776,0.1057252,2.0
0.018527746,0.13296509,0.021606445,0.13597731,2.0
0.040744543,0.0819397,-0.006645203,0.091751784,2.0
0.033236742,0.014953613,-0.003433228,0.036607083,2.0
0.011244774,-0.026306152,-0.001594544,0.028653119,2.0
0.011484146,-0.19378662,-0.033332825,0.19696756,2.0
-0.049745798,-0.16433716,-0.030075073,0.1743154,2.0
0.030811548,0.1146698,0.004890442,0.11883783,2.0
0.038445473,0.13092041,-0.012969971,0.1370636,2.0
0.050598145,0.06149292,-0.01991272,0.082085736,2.0
0.019999504,-0.034561157,0.005989075,0.040377256,2.0
-0.012466431,-0.005554199,0.008842468,0.016261928,2.0
-0.011811972,-0.03869629,-0.007720947,0.04118906,2.0
-0.006653547,-0.11782837,-0.009429932,0.11839222,2.0
-0.03637743,-0.07487488,0.016433716,0.08485064,2.0
-0.021345615,-0.018981934,0.004631043,0.028937789,2.0
-0.014607906,-0.018493652,-0.0337677,0.041178435,2.0
-0.03463006,0.06199646,0.020874023,0.07401707,2.0
-0.00249958,0.040649414,0.009780884,0.041884225,2.0
0.038770914,0.011703491,-0.008354187,0.041351516,2.0
0.005458832,-0.001449585,-0.005462647,0.007857522,2.0
0.007421017,0.004974365,-0.006568909,0.01108902,2.0
0.007060528,-0.056365967,0.001144409,0.056817982,2.0
-0.029027462,0.017410278,0.011024475,0.03559846,2.0
0.005342245,0.01890564,0.001121521,0.019677922,2.0
0.010812044,-0.004348755,-0.010948181,0.015989829,2.0
-0.003116369,0.0929718,0.003326416,0.09308347,2.0
0.005563736,0.015350342,-0.011787415,0.020137807,2.0
0.038456917,0.06694031,-0.014923096,0.078629754,2.0
0.004698277,0.04057312,0.002494812,0.040920362,2.0
0.018309355,0.02645874,0.004936218,0.032552477,2.0
0.021115541,-0.060943604,0.006767273,0.06485202,2.0
-0.014001131,-0.03842163,0.028015137,0.049569156,2.0
-0.009849072,-0.0423584,-0.01990509,0.0478273,2.0
-0.016413927,-0.003662109,0.005455017,0.01768008,2.0
-0.01113987,-0.001525879,0.019729614,0.022708647,2.0
0.004529476,-0.027877808,0.031158447,0.04205398,2.0
0.036705732,-0.08161926,-0.011955261,0.09028811,2.0
0.008630514,-0.043899536,-0.026977539,0.052244067,2.0
-0.022927284,-0.049865723,-0.02193451,0.059104767,2.0
-0.025784254,-0.01687622,0.01259613,0.033291098,2.0
-0.01345396,-0.035736084,-0.017478943,0.04199512,2.0
-0.013790846,-0.09565735,-0.012115479,0.097402774,2.0
-0.031309128,-0.029830933,-0.007492065,0.043889374,2.0
-0.034162045,0.020507812,0.011123657,0.041368484,2.0
-0.012806177,0.0758667,0.020248413,0.07955974,2.0
0.022248507,0.07418823,0.005966187,0.07768195,2.0
0.04341626,0.030822754,-0.006278992,0.0536138,2.0
0.04120922,0.013198853,-0.00541687,0.043609083,2.0
0.005587816,-0.004302979,0.006042481,0.009287136,2.0
-0.001744032,-0.072769165,-0.030464172,0.078907914,2.0
-0.010096312,-0.008804321,-0.006088257,0.014714566,2.0
-0.005694151,0.029953003,0.022193909,0.03771174,2.0
0.008557797,0.050811768,0.010795593,0.052646145,2.0
0.029000044,0.030258179,-0.008857727,0.042837124,2.0
0.011222839,-0.036834717,-0.022010803,0.044353396,2.0
-0.003211021,-0.08352661,-0.008285522,0.08399795,2.0
-0.033791304,-0.07316589,0.001335144,0.08060324,2.0
-0.037690878,-0.036254883,0.006874085,0.052747242,2.0
-0.02728033,0.005264282,0.011825562,0.030195579,2.0
0.001051664,0.03591919,0.002487183,0.03602055,2.0
0.005761147,0.04852295,0.004653931,0.04908489,2.0
0.02460146,0.03678894,-0.007461548,0.044881318,2.0
0.013217926,0.1466217,0.025024414,0.14932802,2.0
0.02545309,0.12870789,0.009429932,0.13153897,2.0
0.049091816,0.0713501,-0.010528564,0.087245025,2.0
0.023788929,0.023605347,-0.005889893,0.0340267,2.0
0.015914202,-0.07354736,-0.019744873,0.077796765,2.0
-0.031965494,-0.08584595,0.003791809,0.09168259,2.0
-0.051600695,-0.0949707,0.001091003,0.10808911,2.0
-0.030961275,-0.03579712,0.006065369,0.047716066,2.0
-0.028867483,-0.027526855,0.014129639,0.042316735,2.0
-0.008724451,0.052215576,0.03462982,0.06325984,2.0
0.043352842,0.017547607,0.018325806,0.05023169,2.0
0.043856144,-0.035705566,-0.016731262,0.05897613,2.0
0.01771903,-0.029129028,-0.013748169,0.03676243,2.0
0.003659964,-0.022521973,-0.006988525,0.023863656,2.0
-0.015740871,0.036758423,0.042869568,0.058623854,2.0
0.010299683,0.046203613,0.011451721,0.048703175,2.0
0.03229165,-0.009475708,-0.010864258,0.035363425,2.0
0.018716335,-0.028900146,-0.013557434,0.037004374,2.0
-0.030746937,-0.038223267,-0.006225586,0.04944846,2.0
-0.024557352,-0.052963257,-0.018371582,0.061202,2.0
-0.023927689,-0.02659607,-0.0026474,0.0358733,2.0
-0.047585964,-0.01651001,0.00894165,0.051156208,2.0
-0.017096281,0.002593994,-0.011146545,0.020573214,2.0
-0.029580593,0.10360718,0.009597778,0.10817382,2.0
0.019506693,0.1027832,-0.002876282,0.1046574,2.0
0.02614355,0.058898926,0.019165039,0.06722996,2.0
0.05654502,0.037872314,0.010513306,0.068863496,2.0
0.04010105,0.025924683,0.006370544,0.048174344,2.0
0.045179605,-0.08010864,-0.037353516,0.09926669,2.0
-0.013345242,-0.14482117,-0.027816772,0.14807105,2.0
-0.07182503,-0.027938843,0.02949524,0.08251899,2.0
-0.04247427,-0.011398315,0.015716553,0.046701126,2.0
-0.022877216,-0.013961792,0.017066956,0.031773884,2.0
-0.004213095,0.015029907,0.002944946,0.015884615,2.0
0.002281904,0.06549072,-0.019508362,0.06837264,2.0
0.008875132,0.046676636,-0.009063721,0.048369695,2.0
0.028669357,-0.076828,-0.02280426,0.08511468,2.0
-0.001459122,-0.06289673,0.006744385,0.06327412,2.0
-0.009551764,-0.017089844,0.008605957,0.02138601,2.0
-0.01585412,0.020248413,0.019561768,0.03231121,2.0
0.022115469,0.020217896,-0.01914978,0.035560813,2.0
-0.013293505,0.08329773,0.012329102,0.08524808,2.0
0.032479048,0.07118225,0.004753113,0.07838618,2.0
0.025107145,0.013061523,-0.006278992,0.028989617,2.0
0.022433758,-0.029693604,-0.027885437,0.04650356,2.0
0.010329962,-0.041885376,-0.015861511,0.045963902,2.0
-0.021923304,-0.107666016,-0.006378174,0.110060364,2.0
-0.058768988,-0.021362305,0.019515991,0.06550585,2.0
-0.04598713,0.0692749,0.028404236,0.08786711,2.0
0.006632567,0.09135437,0.013748169,0.09262086,2.0
0.04607153,0.02658081,-0.017494202,0.05599261,2.0
0.051825523,0.007141113,-0.018196106,0.055389337,2.0
0.01816535,-0.029907227,-0.017745972,0.039234444,2.0
0.002741098,-0.089157104,-0.029968262,0.09409888,2.0
-0.05136919,-0.1269226,-0.004379273,0.13699387,2.0
-0.05396104,-0.055114746,0.0205307,0.07981816,2.0
-0.02628398,-0.036239624,0.001693726,0.044799853,2.0
-0.029491425,-0.00163269,0.009872437,0.031142812,2.0
-0.001571417,0.001449585,0.020805359,0.020914914,2.0
0.004184246,0.041793823,0.001808167,0.04204166,2.0
0.021068811,0.06072998,-0.001922607,0.064309575,2.0
0.020552397,-0.004089356,0.002258301,0.021076616,2.0
0.001781941,-0.001419067,-0.004333496,0.004895738,2.0
-0.014415503,0.03387451,0.012908936,0.039011918,2.0
0.028382063,0.004562378,-0.010734558,0.030685298,2.0
0.006864309,0.00718689,-0.015022278,0.01801219,2.0
-0.017162561,-0.008071899,-0.020118713,0.027649082,2.0
0.004288435,-0.027038574,-0.009361267,0.028932827,2.0
-0.023154974,-0.036026,0.009399414,0.043844894,2.0
-0.022078991,-0.03265381,0.010429382,0.040774073,2.0
-0.01568818,-0.025756836,0.003883362,0.030407468,2.0
-0.009289742,-0.014007568,0.004119873,0.017305624,2.0
-0.004359484,0.01940918,0.002426148,0.020040149,2.0
0.00488615,0.049926758,0.00340271,0.050280552,2.0
0.017177343,0.049545288,0.0181427,0.055488326,2.0
0.038770676,0.03048706,0.001342773,0.049339935,2.0
0.033447504,0.03239441,-0.003555298,0.046698753,2.0
0.003658772,0.003768921,-0.016647339,0.01745638,2.0
-0.014650583,0.022628784,-0.004348755,0.027305918,2.0
-0.01744008,-0.009185791,-0.005630493,0.020499699,2.0
-0.010970593,0.030380249,0.006446838,0.03293744,2.0
-0.00973177,0.018218994,-0.001342773,0.020698844,2.0
0.011383057,-0.005722046,-0.00819397,0.015147836,2.0
-0.012059927,0.016433716,0.00440979,0.020855578,2.0
-0.013708353,-0.006912231,-0.003417969,0.015728332,2.0
0.001871109,-0.033798218,-0.013771057,0.03654398,2.0
-0.006208658,-0.020706177,-0.007247925,0.022799684,2.0
-0.003307104,0.039627075,0.001647949,0.039798968,2.0
-0.002853632,0.008148193,-0.003341675,0.009257595,2.0
-0.009788275,0.047073364,0.002563477,0.048148554,2.0
0.021230698,0.030685425,-0.00667572,0.037906505,2.0
0.021698475,-0.003707886,-0.013023376,0.025576953,2.0
0.02545762,-0.13725281,-0.017852783,0.14073075,2.0
-0.021176577,-0.11767578,-0.010726929,0.12004626,2.0
-0.027801514,-0.03326416,0.00352478,0.04349543,2.0
-0.022007227,-0.018600464,0.00428772,0.02913211,2.0
-0.017390728,0.003356934,0.006156921,0.018751377,2.0
0.008779764,0.026153564,0.011054993,0.029720467,2.0
0.03150153,0.058303833,0.008224487,0.066778176,2.0
0.016592264,0.030944824,-0.003135681,0.035252206,2.0
0.015063047,0.0211792,0.004882813,0.0264442,2.0
0.005922318,0.011978149,0.010452271,0.016964665,2.0
-0.003585577,0.004013062,0.00856781,0.010117726,2.0
-0.001128197,0.003097534,0.005569458,0.006471971,2.0
-0.004552364,0.053512573,0.015853882,0.05599701,2.0
0.009059429,0.0664978,0.001922607,0.06713961,2.0
0.018222094,-0.008987427,-0.019622803,0.028246645,2.0
0.026598215,-0.050430298,-0.026535034,0.0628871,2.0
-0.01947546,-0.003601074,-0.006492615,0.020842632,2.0
-0.033629417,-0.012069702,0.012779236,0.037946336,2.0
-0.005916834,0.017425537,0.010574341,0.021224396,2.0
0.01248312,-0.030517578,-0.041900635,0.053318046,2.0
-0.011573315,-0.029556274,-0.014564514,0.034923345,2.0
-0.02950406,0.017425537,0.001922607,0.034319606,2.0
-0.017914772,0.0493927,0.005004883,0.052779038,2.0
0.01900506,-0.031539917,-0.009994507,0.038155586,2.0
0.012679338,-0.030044556,0.004440308,0.032911353,2.0
0.02885127,-0.11003113,-0.016807556,0.11498582,2.0
0.013348341,-0.12269592,-0.012680054,0.12406954,2.0
-0.05521345,-0.02935791,0.009605408,0.0632667,2.0
-0.044636488,-0.00894165,0.010467529,0.046711225,2.0
-0.002137184,0.003738403,0.002998352,0.005247221,2.0
0.022375584,-0.053009033,-0.026222229,0.06323156,2.0
-0.018362522,-0.053878784,-0.003059387,0.057004083,2.0
-0.016165257,-0.027679443,0.002151489,0.03212625,2.0
-0.021894455,-0.015396118,0.012054443,0.02935502,2.0
-0.010228395,0.053375244,0.013671875,0.05603978,2.0
0.020250797,0.054855347,0.01398468,0.060123,2.0
0.04371524,0.020751953,0.014411926,0.05049128,2.0
0.036667585,0.018508911,0.011604309,0.042681985,2.0
0.014772654,0.07673645,0.018310547,0.080262005,2.0
0.011476755,0.0854187,0.008262634,0.08658142,2.0
0.031744957,0.005889893,-0.020652771,0.038327143,2.0
-0.012192249,-0.0287323,0.003364563,0.031392932,2.0
0.004737377,-0.12864685,-0.018035889,0.12999134,2.0
-0.07135701,0.030685425,0.026405334,0.0820406,2.0
-0.03582549,0.014694214,0.023262024,0.045171976,2.0
0.003154278,0.06278992,0.003982544,0.062995106,2.0
-0.007469654,0.055603027,0.002288818,0.056149185,2.0
0.0375154,0.090652466,-0.004608154,0.098216645,2.0
0.037054062,0.07652283,0.008544922,0.085450344,2.0
0.014540672,-0.008880615,-0.001083374,0.017072497,2.0
0.018907309,-0.011962891,-0.006248474,0.023230163,2.0
-0.011601925,-0.012207031,-0.004684448,0.017480284,2.0
-0.035143137,0.091812134,0.008735657,0.09869559,2.0
-0.002048254,0.03878784,0.00189209,0.038887944,2.0
0.012907028,-0.013626099,-0.010757446,0.02163295,2.0
0.012338638,-0.103378296,-0.027633667,0.10771691,2.0
-0.005383968,-0.1990509,-0.029052734,0.20123199,2.0
-0.048060894,-0.20639038,-0.025230408,0.21340902,2.0
-0.081515074,-0.07287598,0.011390686,0.10993345,2.0
-0.05679059,0.018997192,0.041664124,0.07295179,2.0
0.009822607,-0.006240845,-0.014305115,0.018440934,2.0
0.021064043,0.025390625,-0.001449585,0.033022404,2.0
0.026071548,0.04750061,0.011726379,0.055439528,2.0
0.040956736,0.054275513,-0.005493164,0.06821628,2.0
-0.006827354,0.09017944,0.018737793,0.09235827,2.0
0.005221367,0.082977295,0.016151428,0.084695704,2.0
0.020448208,0.05744934,0.005775452,0.06125285,2.0
0.037324667,0.029266357,-0.01108551,0.048708715,2.0
0.039671898,-0.1438446,-0.033744812,0.15298314,2.0
-0.006682634,-0.09716797,-0.015357971,0.09860091,2.0
-0.054723024,-0.09791565,0.010070801,0.11262106,2.0
-0.04747057,-0.043380737,0.00643158,0.06462746,2.0
-0.042188406,-0.02154541,-0.002960205,0.04746398,2.0
0.001256943,-0.098342896,-0.031799316,0.103363924,2.0
-0.048067093,0.020843506,0.007019043,0.052859854,2.0
-0.033830643,0.105148315,0.031906128,0.114972524,2.0
0.039821863,0.078063965,0.006393433,0.08786716,2.0
0.021107435,0.12843323,0.013320923,0.13083602,2.0
0.040447474,0.028579712,0.009849548,0.05049566,2.0
0.011935234,0.019943237,0.002372742,0.02336263,2.0
