ClassLabel,mean_X,std_dev_X,energy_X,entropy_X,num_peaks_X,mean_Y,std_dev_Y,energy_Y,entropy_Y,num_peaks_Y,mean_Z,std_dev_Z,energy_Z,entropy_Z,num_peaks_Z,mean_Mixed,std_dev_Mixed,energy_Mixed,entropy_Mixed,num_peaks_Mixed
1,0.010923536633380885,0.12283877615490824,10.646201329524109,-inf,151.0,0.017035860099857345,0.17092354737706333,20.65384592464013,-inf,185.0,-0.012712729813124107,0.10169287485349418,7.352299620188247,-inf,185.0,0.2124611177731812,0.09948633586624492,38.57122003923003,6.441379664557636,216.0
2,-0.0006757409141630903,0.02615623327453823,0.6373678651431536,-inf,222.0,-0.0008962410096566527,0.061758565676927224,3.551694751579779,-inf,227.0,-0.0005160728701716739,0.016447158745359375,0.25209212835542183,-inf,257.0,0.0571385250890558,0.03875548938671195,4.441154686525576,6.633068442492657,261.0
3,-0.015991163280442804,0.12847022095109328,9.067586118390981,-inf,144.0,0.0162160387896679,0.20490965056122465,22.85801328058283,-inf,151.0,0.0006744413856088558,0.10316218481558208,5.757804619556035,-inf,142.0,0.24549266793357932,0.09631740253480106,37.68340404375603,6.214791911603477,167.0
4,0.00020087239978791203,0.10474027631000307,10.334273053355934,-inf,237.0,0.012393486184517497,0.1496166035631529,21.23163401950768,-inf,276.0,0.001852215540827148,0.07581513171381232,5.417789165741642,-inf,260.0,0.17626875429904562,0.09031703281771468,36.983696103645855,6.719511048947881,294.0
5,0.0011695479871428555,0.1177396874019504,9.690938648412748,-inf,171.0,0.008642512707142858,0.19485664916385734,26.592695610758433,-inf,189.0,-0.01718170980714286,0.08078600808471399,4.768586798809976,-inf,201.0,0.21992667861142856,0.10145437569628148,41.05222102873586,6.442204582901379,212.0
